Ano;Esforço PF
2019;96,00
2019;31,05
2019;95,54
2019;44,99
2019;201,30
2019;99,33
2019;72,41
2019;33,15
2019;31,55
2019;48,95
2019;81,76
2019;23,18
2019;64,67
2019;486,68
2019;44,35
2019;500,00
2019;4,50
2019;15,00
2019;48,65
2019;75,14
2019;72,82
2019;8,94
2019;281,72
2019;160,97
2019;45,77
2019;25,41
2019;135,96
2019;89,75
2019;226,00
2019;133,65
2019;45,94
2019;18,00
2019;73,24
2019;116,30
2019;45,23
2019;1,00
2020;24,90
2019;271,00
2020;6,50
2019;46,40
2019;58,39
2019;100,00
2019;61,32
2019;128,25
2019;14,60
2019;24,75
2019;29,07
2019;0,60
2019;21,93
2019;19,89
2019;260,58
2019;0,60
2020;49,28
2019;410,00
2019;27,00
2019;21,26
2019;287,00
2019;25,00
2019;40,00
2019;25,00
2019;25,00
2019;17,60
2019;25,65
2019;262,50
2019;16,20
2019;21,00
2019;119,95
2019;14,58
2020;22,00
2020;12,00
2019;266,47
2019;109,00
2019;25,65
2019;1,20
2019;15,75
2019;338,56
2019;6,08
2019;26,25
2019;97,20
2019;16,25
2020;5,40
2019;68,16
2019;243,50
2019;53,96
2019;13,07
2019;300,00
2020;145,94
2019;26,66
2020;18,00
2019;7,00
2019;134,92
2019;51,30
2019;200,00
2019;437,65
2019;175,72
2019;143,04
2019;182,50
2019;25,00
2019;13,00
2019;97,00
2019;127,58
2019;82,35
2019;46,65
2019;88,08
2019;3,00
2019;236,93
2019;12,00
2019;42,53
2019;35,00
2019;17,25
2019;27,06
2019;84,00
2019;16,54
2019;35,00
2019;298,06
2019;33,75
2020;0,30
2019;7,19
2019;40,50
2020;55,89
2019;127,58
2019;127,58
2019;5,40
2019;188,05
2019;113,40
2019;17,55
2019;52,65
2019;29,70
2019;170,10
2019;16,71
2019;63,79
2020;3,00
2020;20,00
2020;14,00
2020;4,60
2019;287,00
2020;42,00
2020;23,29
2020;7,25
2019;5,25
2019;20,55
2019;410,00
2019;34,42
2019;25,00
2020;58,60
2019;36,00
2019;109,75
2019;76,21
2019;13,00
2020;2,25
2019;12,15
2019;23,00
2019;7,50
2019;14,60
2019;23,00
2019;585,80
2020;18,00
2019;48,37
2019;6,00
2019;24,00
2019;13,00
2019;12,25
2019;150,75
2019;44,70
2019;5,25
2019;54,30
2019;11,60
2019;94,37
2019;39,20
2019;10,00
2020;5,08
2020;24,00
2020;34,05
2020;3,00
2020;83,03
2020;16,20
2020;296,60
2020;250,24
2020;37,38
2020;287,82
2020;14,25
2020;4,99
2020;12,41
2020;303,75
2020;12,96
2020;6,00
2020;18,00
2020;10,50
2020;0,60
2020;28,50
2020;16,20
2020;11,25
2020;33,75
2020;86,50
2020;159,00
2020;2,25
2020;36,10
2020;115,02
2020;53,70
2020;91,59
2020;14,95
2020;9,75
2020;30,00
2020;26,50
2020;23,70
2020;9,18
2020;78,30
2020;2,40
2020;12,00
2020;49,60
2020;4,50
2020;13,00
2020;40,00
2020;24,66
2020;234,27
2020;7,20
2020;15,00
2020;9,25
2020;824,90
2020;25,00
2020;25,05
2020;35,25
2020;205,19
2020;63,00
2020;12,12
2020;62,85
2020;6,00
2020;15,00
2020;4,85
2020;2,25
2020;43,50
2020;4,50
2020;6,30
2020;7,50
2020;147,61
2020;86,30
2020;3,00
2020;9,09
2020;277,65
2020;62,50
2020;16,50
2020;41,51
2020;30,75
2020;0,30
2020;16,50
2020;45,40
2020;181,14
2020;38,90
2020;64,35
2020;31,40
2020;181,36
2020;237,24
2020;75,13
2020;33,41
2020;12,00
2020;11,50
2020;9,60
2020;39,00
2020;6,90
2020;55,00
2020;33,41
2020;80,25
2020;34,71
2020;30,75
2020;30,75
2020;21,00
2020;4,50
2020;6,75
2020;60,75
2020;27,25
2020;41,45
2020;17,25
2020;39,00
2020;17,36
2020;51,44
2020;14,60
2020;47,67
2020;17,25
2020;9,00
2020;29,10
2020;40,85
2020;34,52
2020;10,50
2020;6,00
2020;29,36
2020;4,59
2020;32,66
2020;50,00
2020;398,59
2020;155,67
2020;18,00
2020;45,18
2020;27,75
2020;17,00
2020;48,58
2020;26,40
2020;22,20
2020;23,00
2020;53,00
2020;142,19
2020;7,00
2020;42,75
2020;16,20
2020;16,20
2020;54,60
2020;138,30
2020;32,00
2020;41,55
2020;1,20
2020;3,75
2020;5,00
2020;139,00
2020;3,75
2020;10,20
2020;20,35
2020;54,87
2020;33,00
2020;96,60
2020;141,74
2020;464,75
2020;4,99
2020;11,35
2020;3,00
2020;73,55
2020;72,69
2020;1,20
2020;15,00
2020;5,25
2020;33,91
2020;135,03
2020;22,00
2020;9,45
2020;24,17
2020;19,86
2020;3,00
2020;16,50
2020;31,29
2020;11,00
2020;15,00
2020;15,00
2020;29,03
2020;3,00
2020;43,61
2020;165,00
2020;45,59
2020;109,34
2020;54,50
2020;260,93
2020;174,01
2020;33,12
2020;115,00
2020;246,38
2020;7,00
2020;7,00
2020;30,15
2020;29,84
2020;15,00
2020;301,73
2020;9,25
2020;63,92
2020;63,92
2020;77,12
2020;36,25
2020;6,20
2020;16,35
2020;78,20
2020;30,30
2020;111,26
2020;7,19
2020;3,00
2020;36,00
2020;2,25
2020;8,25
2020;68,25
2020;16,50
2020;30,60
2020;16,25
2020;18,00
2020;204,00
2020;13,11
2020;15,26
2020;9,75
2020;5,36
2020;40,00
2020;148,89
2020;14,60
2020;33,50
2020;18,15
2020;40,00
2020;25,05
2020;8,91
2020;16,50
2020;33,36
2020;21,77
2020;61,00
2020;34,76
2020;56,10
2020;19,91
2020;58,95
2020;14,18
2020;30,36
2020;46,08
2020;15,75
2020;67,80
2020;150,00
2020;5,00
2020;16,50
2020;9,44
2020;10,71
2020;81,19
2020;1,25
2020;5,25
2020;58,08
2020;7,00
2020;24,03
2020;6,48
2020;46,35
2020;9,75
2020;200,57
2020;277,99
2020;81,03
2020;19,20
2020;36,00
2020;34,50
2020;0,81
2020;13,50
2020;53,33
2020;249,85
2020;39,73
2020;10,26
2020;7,50
2020;119,14
2020;75,40
2020;7,00
2020;4,00
2020;12,15
2020;10,80
2020;18,00
2020;20,25
2020;160,13
2020;12,00
2020;24,25
2020;34,54
2020;56,15
2020;11,00
2020;12,00
2020;54,81
2020;4,00
2020;70,00
2020;29,36
2020;34,50
2020;22,80
2020;18,60
2020;35,25
2020;128,59
2020;16,50
2020;403,57
2020;65,00
2020;14,18
2020;15,25
2020;290,21
2020;90,99
2020;18,00
2020;12,15
2020;19,20
2020;14,00
2020;9,75
2020;197,57
2020;39,71
2020;48,75
2020;26,66
2020;58,00
2020;42,51
2020;51,50
2020;6,39
2020;3,00
2020;38,00
2020;3,00
2020;20,50
2020;66,50
2020;26,55
2020;10,50
2020;26,25
2020;21,75
2020;3,00
2020;85,35
2020;93,15
2020;27,75
2020;17,00
2020;16,00
2020;4,00
2020;18,00
2020;51,75
2020;12,00
2020;12,00
2020;93,72
2020;3,00
2020;13,77
2020;3,30
2020;160,79
2020;45,50
2020;25,92
2020;160,79
2020;26,60
2020;32,00
2020;25,99
2020;72,00
2020;44,13
2020;45,00
2020;8,10
2020;12,15
2020;12,00
2020;58,22
2020;58,05
2020;7,00
2020;135,25
2020;9,00
2020;0,50
2020;82,41
2020;14,25
2020;3,00
2020;11,14
2020;10,50
2020;19,58
2020;20,00
2020;125,97
2020;12,00
2020;41,77
2020;22,00
2020;3,00
2020;27,11
2020;24,30
2020;46,00
2020;93,00
2020;4,50
2020;204,35
2020;6,00
2020;21,00
2020;53,00
2020;77,12
2020;59,88
2020;21,60
2020;34,75
2020;9,00
2020;27,00
2020;3,00
2020;37,80
2020;14,00
2020;60,31
2020;37,80
2020;22,05
2020;10,50
2020;47,93
2020;5,25
2020;163,34
2020;83,49
2020;24,00
2020;11,25
2020;9,95
2020;8,25
2020;3,00
2020;478,50
2020;8,36
2020;3,00
2020;22,00
2020;21,18
2020;9,45
2020;14,35
2020;13,50
2020;22,95
2020;9,00
2020;7,00
2020;6,75
2020;13,05
2020;144,34
2020;7,20
2020;10,00
2020;93,75
2020;9,00
2020;189,60
2020;54,16
2020;9,18
2020;16,20
2020;15,00
2020;12,15
2020;10,05
2020;9,00
2020;151,28
2020;291,60
2020;21,60
2020;28,50
2020;3,00
2020;19,89
2020;278,50
2020;39,15
2020;12,00
2020;25,00
2020;2,00
2020;39,70
2020;13,00
2020;23,45
2020;124,29
2020;64,31
2020;59,96
2020;33,64
2020;68,25
2020;1,60
2020;47,78
2020;464,75
2020;74,47
2020;3,00
2020;75,74
2020;4,50
2020;8,12
2020;16,50
2020;38,00
2020;61,18
2020;18,75
2020;23,00
2020;23,80
2020;15,00
2020;54,81
2020;11,95
2020;6,08
2020;41,82
2020;9,20
2020;13,25
2020;39,23
2020;20,30
2020;3,00
2020;11,60
2020;15,53
2020;4,50
2020;4,50
2020;54,00
2020;109,94
2020;6,75
2020;39,95
2020;7,20
2020;24,00
2020;59,20
2020;75,64
2020;274,00
2020;24,00
2020;36,00
2020;19,00
2020;4,00
2020;4,50
2020;33,75
2020;17,55
2020;9,14
2020;6,30
2020;33,25
2020;51,80
2020;22,81
2020;39,83
2020;39,05
2020;16,20
2020;47,22
2020;27,23
2020;70,29
2020;71,52
2020;14,00
2020;17,50
2020;172,78
2020;38,30
2020;22,50
2020;89,10
2020;38,57
2020;36,75
2020;8,00
2020;13,00
2020;44,31
2020;20,45
2020;48,60
2020;21,58
2020;20,55
2020;32,40
2020;48,05
2020;498,00
2020;32,88
2020;32,40
2020;23,00
2020;10,71
2020;135,00
2020;8,51
2020;125,25
2020;15,00
2020;151,34
2020;216,48
2020;0,30
2020;46,87
2020;18,00
2020;96,80
2020;0,30
2020;60,40
2020;2,25
2020;35,12
2020;12,00
2020;68,31
2020;37,77
2020;22,00
2020;7,35
2020;13,20
2020;325,62
2020;68,78
2020;18,00
2020;11,25
2020;9,25
2020;166,05
2020;10,00
2020;4,00
2020;260,05
2020;76,70
2020;8,10
2020;64,50
2020;6,75
2020;18,00
2020;5,25
2020;9,25
2020;28,35
2020;213,30
2020;93,95
2020;14,95
2020;15,60
2020;7,19
2020;22,80
2020;7,00
2020;4,00
2020;11,50
2020;53,45
2020;61,35
2020;12,00
2020;50,25
2020;19,25
2020;21,18
2020;15,00
2020;186,50
2020;7,25
2020;197,50
2020;0,30
2020;7,19
2020;113,50
2020;23,00
2020;20,00
2020;9,00
2020;60,12
2020;49,20
2020;93,24
2020;22,20
2020;12,87
2020;7,09
2020;13,00
2020;50,25
2020;18,00
2020;11,48
2020;15,00
2020;7,25
2020;20,00
2020;23,63
2020;59,74
2020;69,68
2020;47,80
2020;1,12
2020;44,23
2020;45,72
2020;28,00
2020;19,85
2020;6,00
2020;17,71
2020;175,84
2020;4,89
2020;56,10
2020;491,63
2020;3,00
2020;20,25
2020;31,60
2020;10,00
2020;2,14
2020;19,30
2020;17,71
2020;13,50
2020;36,79
2020;72,23
2020;14,50
2020;40,00
2020;1,00
2020;166,29
2020;119,00
2020;8,10
2020;13,50
2020;74,61
2020;377,66
2020;4,50
2020;56,83
2020;54,15
2020;12,00
2020;83,36
2020;661,39
2020;27,10
2020;9,40
2020;10,00
2020;168,78
2020;1,34
2020;12,00
2020;9,36
2020;134,36
2020;6,00
2020;13,77
2020;10,60
2020;15,50
2020;46,58
2020;155,50
2020;19,02
2020;6,15
2020;64,43
2020;59,48
2020;11,70
2020;20,36
2020;0,60
2020;4,00
2020;2,84
2020;81,00
2020;43,20
2020;66,79
2020;18,00
2020;28,35
2020;0,60
2020;62,20
2020;5,70
2020;46,24
2020;29,11
2020;165,24
2020;298,68
2020;21,60
2020;22,00
2020;162,00
2020;5,00
2020;359,04
2020;9,12
2020;50,85
2020;10,71
2020;57,74
2020;10,00
2020;77,25
2020;473,65
2020;16,35
2020;18,90
2020;10,00
2020;85,30
2020;10,00
2020;106,88
2020;4,50
2020;276,90
2020;134,09
2020;11,40
2020;33,00
2020;14,00
2020;77,23
2020;6,15
2020;91,13
2020;13,16
2020;4,50
2020;4,00
2020;226,05
2020;32,10
2020;56,10
2020;42,10
2020;24,00
2020;119,19
2020;9,00
2020;32,44
2020;52,69
2020;18,90
2020;138,66
2020;131,10
2020;18,90
2020;6,17
2020;114,41
2020;463,44
2020;76,50
2020;8,72
2020;8,25
2020;21,50
2020;4,00
2020;122,90
2020;2,25
2020;16,20
2020;25,10
2020;69,94
2020;4,50
2020;36,00
2020;135,00
2020;39,75
2020;26,50
2020;14,00
2020;185,05
2020;107,40
2020;90,44
2020;30,48
2020;133,28
2020;37,59
2020;259,89
2020;13,50
2020;52,34
2020;37,80
2020;273,38
2020;81,76
2020;31,60
2020;79,65
2020;14,00
2020;233,91
2020;49,50
2020;5,25
2020;49,50
2020;92,80
2020;139,95
2020;265,47
2020;371,33
2020;328,92
2020;64,19
2020;34,00
2020;230,51
2020;21,58
2020;24,60
2020;41,25
2020;70,92
2020;7,50
2020;73,91
2020;423,30
2020;27,70
2020;117,14
2020;12,00
2020;41,00
2020;3,00
2020;10,00
2020;6,08
2020;45,68
2020;55,99
2020;143,85
2020;40,50
2020;12,00
2020;49,40
2020;15,00
2020;1,65
2020;55,79
2020;874,77
2020;38,40
2020;9,18
2020;29,70
2020;14,00
2020;6,00
2020;79,21
2020;30,20
2020;5,68
2020;63,01
2020;16,20
2020;44,25
2020;18,00
2020;16,40
2020;29,12
2020;135,00
2020;26,19
2020;230,85
2020;15,53
2020;12,84
2020;49,95
2020;205,21
2020;3,00
2020;56,03
2020;14,00
2020;105,93
2020;7,30
2020;2,23
2020;31,50
2020;13,00
2020;64,00
2020;48,00
2020;7,50
2020;66,15
2020;100,00
2020;12,15
2020;65,48
2020;113,55
2020;379,48
2020;4,50
2020;199,10
2020;9,00
2020;22,17
2020;135,41
2020;250,25
2020;14,00
2020;214,38
2020;59,90
2020;16,20
2020;42,33
2020;56,07
2020;184,70
2020;61,43
2020;80,99
2020;116,10
2020;33,30
2020;6,70
2020;30,37
2020;102,76
2020;47,00
2020;18,90
2020;325,50
2020;20,10
2020;80,83
2020;35,00
2020;84,41
2020;10,71
2020;4,28
2020;5,25
2020;15,19
2020;45,25
2020;18,75
2020;40,07
2020;52,50
2020;160,13
2020;76,95
2020;28,00
2020;56,50
2020;234,43
2020;14,18
2020;36,50
2020;119,86
2020;61,90
2020;25,65
2020;66,50
2020;234,72
2020;93,25
2020;41,00
2020;17,50
2020;13,50
2020;40,19
2020;33,60
2020;5,25
2020;24,30
2020;30,00
2020;6,08
2020;19,44
2020;11,59
2020;12,00
2020;12,33
2020;269,49
2020;9,75
2020;12,10
2020;14,30
2020;58,75
2020;4,00
2020;3,00
2020;156,60
2020;24,00
2020;21,00
2020;6,00
2020;47,93
2020;0,30
2020;56,79
2020;113,05
2020;9,00
2020;8,56
2020;100,50
2020;25,31
2020;20,55
2020;16,20
2020;181,78
2020;27,54
2020;70,38
2020;53,00
2020;11,59
2020;44,25
2020;44,50
2020;61,76
2020;46,26
2020;98,55
2020;27,54
2020;49,95
2020;42,53
2020;101,25
2020;4,50
2020;8,75
2020;19,04
2020;99,90
2020;4,50
2020;25,00
2020;75,05
2020;34,32
2020;2,90
2020;14,00
2020;37,13
2020;246,60
2020;5,50
2020;14,00
2020;3,00
2020;100,05
2020;77,63
2020;34,02
2020;21,60
2020;16,81
2020;13,20
2020;25,92
2020;4,50
2020;172,13
2020;18,25
2020;71,08
2020;20,25
2020;20,25
2020;49,55
2020;27,34
2020;68,10
2020;31,39
2020;48,80
2020;73,10
2020;0,60
2020;137,60
2020;30,25
2020;24,00
2020;3,00
2020;3,75
2020;19,35
2020;33,75
2020;18,75
2020;37,50
2020;67,50
2020;164,48
2020;9,75
2020;26,66
2020;52,50
2020;100,83
2020;30,00
2020;14,50
2020;9,75
2020;12,00
2020;18,44
2020;18,25
2020;17,50
2020;243,68
2020;4,50
2020;10,50
2020;166,33
2020;18,90
2020;177,47
2020;50,69
2020;22,95
2020;15,00
2020;46,58
2020;38,52
2020;17,66
2020;135,00
2020;54,20
2020;244,63
2020;7,56
2020;118,15
2020;13,63
2020;12,00
2020;4,20
2020;72,90
2020;54,68
2020;53,80
2020;105,81
2020;39,15
2020;51,64
2020;15,25
2020;15,00
2020;19,50
2020;15,00
2020;63,45
2020;7,00
2020;5,54
2020;94,00
2020;168,75
2020;60,80
2020;18,85
2020;12,15
2020;13,00
2020;24,30
2020;9,75
2020;25,31
2020;53,05
2020;4,00
2020;16,20
2020;13,76
2020;8,10
2020;90,72
2020;14,00
2020;29,40
2020;60,80
2020;1,25
2020;21,26
2020;14,99
2020;20,25
2020;10,05
2020;13,60
2020;12,15
2020;7,25
2020;3,00
2020;17,55
2020;3,75
2020;97,19
2020;532,02
2020;63,75
2020;125,55
2020;33,10
2020;65,03
2020;16,20
2020;56,74
2020;15,00
2020;108,34
2020;99,23
2020;75,46
2020;329,40
2020;21,26
2020;33,20
2020;23,94
2020;24,64
2020;12,96
2020;8,72
2020;12,50
2020;85,05
2020;83,86
2020;65,00
2020;154,42
2020;14,18
2020;8,25
2020;3,75
2020;7,50
2020;35,44
2020;43,61
2020;34,83
2020;338,32
2020;0,81
2020;16,20
2020;680,00
2020;192,00
2020;69,81
2020;7,29
2020;3,75
2020;21,26
2020;41,04
2020;17,30
2020;122,76
2020;32,40
2020;149,24
2020;9,75
2020;98,75
2020;84,37
2020;87,11
2020;23,76
2020;9,92
2020;137,15
2020;14,85
2020;29,36
2020;175,94
2020;162,90
2020;17,62
2020;78,35
2020;196,70
2020;9,00
2020;10,05
2020;35,78
2020;4,50
2020;19,58
2020;70,00
2020;68,04
2020;33,12
2020;335,12
2020;309,24
2020;342,28
2020;27,68
2020;24,98
2020;24,30
2020;27,84
2020;5,25
2020;17,55
2020;44,55
2020;9,72
2020;147,60
2020;143,85
2020;38,45
2020;10,00
2020;4,50
2020;9,00
2020;82,67
2020;236,55
2020;86,40
2020;282,00
2020;9,53
2020;28,65
2020;61,65
2020;49,73
2020;2.137,86
2020;49,61
2020;29,03
2020;14,31
2020;9,00
2020;91,31
2020;8,00
2020;25,65
2020;12,00
2020;8,50
2020;67,20
2020;15,00
2020;20,25
2020;18,23
2020;29,70
2020;6,00
2020;3,00
2020;245,70
2020;5,25
2020;8,97
2020;20,25
