Esforço PF;Ano;Data Assinatura Anexo 4/5 Prest. Serv.;Data de Aprovação do Titular;Mês;ANO_ASSIN;TEMPO_ENTREGA
48,0;2013;2015-02-12;2013-02-26;01/02/13;2015,0;716,0
21,6;2013;2013-10-10;2013-02-28;01/02/13;2013,0;224,0
46,0;2013;2013-05-02;2013-02-27;01/02/13;2013,0;64,0
7,6;2013;2014-04-28;2013-02-28;01/02/13;2014,0;424,0
6,0;2013;2013-04-01;2013-03-07;01/03/13;2013,0;25,0
15,0;2013;2016-05-30;2013-03-04;01/03/13;2016,0;1183,0
167,75;2013;2014-10-24;2013-03-04;01/03/13;2014,0;599,0
37,8;2013;2014-02-19;2013-03-05;01/03/13;2014,0;351,0
23,8;2013;2013-05-14;2013-03-07;01/03/13;2013,0;68,0
6,0;2013;2013-05-06;2013-03-06;01/03/13;2013,0;61,0
102,0;2013;2013-11-04;2013-03-06;01/03/13;2013,0;243,0
22,0;2013;2013-07-02;2013-03-13;01/03/13;2013,0;111,0
22,0;2013;2013-10-07;2013-03-08;01/03/13;2013,0;213,0
15,0;2013;2013-07-15;2013-03-08;01/03/13;2013,0;129,0
6,0;2013;2015-04-01;2013-03-08;01/03/13;2015,0;754,0
26,45;2013;2013-08-30;2013-03-12;01/03/13;2013,0;171,0
20,0;2013;2013-09-25;2013-03-12;01/03/13;2013,0;197,0
33,8;2013;2014-03-09;2013-03-12;01/03/13;2014,0;362,0
11,52;2013;2014-03-11;2013-03-18;01/03/13;2014,0;358,0
0,6;2013;2013-07-01;2013-03-14;01/03/13;2013,0;109,0
6,0;2013;2013-05-20;2013-03-14;01/03/13;2013,0;67,0
31,0;2013;2013-04-29;2013-03-14;01/03/13;2013,0;46,0
44,0;2013;2013-07-10;2013-03-14;01/03/13;2013,0;118,0
39,0;2013;2013-06-13;2013-03-14;01/03/13;2013,0;91,0
91,0;2013;2013-07-30;2013-03-14;01/03/13;2013,0;138,0
4,6;2013;2013-04-10;2013-03-14;01/03/13;2013,0;27,0
4,5;2013;2013-09-11;2013-03-15;01/03/13;2013,0;180,0
4,5;2013;2015-02-11;2013-03-15;01/03/13;2015,0;698,0
71,25;2014;2014-09-19;2014-07-29;01/07/14;2014,0;52,0
10,0;2013;2015-02-09;2013-03-21;01/03/13;2015,0;690,0
4,0;2013;2013-04-08;2013-03-19;01/03/13;2013,0;20,0
4,0;2013;2013-04-18;2013-03-20;01/03/13;2013,0;29,0
65,0;2013;2013-04-11;2013-03-20;01/03/13;2013,0;22,0
12,0;2013;2013-04-18;2013-03-20;01/03/13;2013,0;29,0
10,0;2013;2013-06-07;2013-03-20;01/03/13;2013,0;79,0
56,0;2013;2013-06-26;2013-03-20;01/03/13;2013,0;98,0
3,0;2013;2019-10-01;2013-03-25;01/03/13;2019,0;2381,0
125,5;2013;2016-09-19;2013-04-04;01/04/13;2016,0;1264,0
69,0;2013;2015-05-27;2013-03-22;01/03/13;2015,0;796,0
30,0;2013;2013-11-25;2013-03-22;01/03/13;2013,0;248,0
10,0;2013;2013-08-14;2013-03-25;01/03/13;2013,0;142,0
45,7;2017;2019-04-16;2017-04-05;01/04/17;2019,0;741,0
174,64;2013;2013-09-27;2013-03-25;01/03/13;2013,0;186,0
444,5;2013;2015-01-22;2013-03-25;01/03/13;2015,0;668,0
46,88;2013;2013-11-27;2013-03-25;01/03/13;2013,0;247,0
56,25;2013;2013-04-23;2013-03-25;01/03/13;2013,0;29,0
14,0;2013;2013-10-04;2013-09-09;01/09/13;2013,0;25,0
916,06;2013;2017-04-27;2013-03-26;01/03/13;2017,0;1493,0
230,96;2013;2014-02-21;2013-03-26;01/03/13;2014,0;332,0
108,25;2013;2015-07-29;2013-03-26;01/03/13;2015,0;855,0
285,53;2013;2014-10-23;2013-03-26;01/03/13;2014,0;576,0
203,82;2013;2016-04-14;2013-03-26;01/03/13;2016,0;1115,0
387,6;2013;2017-06-12;2013-03-26;01/03/13;2017,0;1539,0
45,0;2013;2013-09-16;2013-03-26;01/03/13;2013,0;174,0
72,0;2013;2013-09-11;2013-03-26;01/03/13;2013,0;169,0
18,0;2013;2013-12-26;2013-03-26;01/03/13;2013,0;275,0
19,0;2013;2015-02-23;2013-04-03;01/04/13;2015,0;691,0
142,0;2013;2013-10-09;2013-04-10;01/04/13;2013,0;182,0
9,3;2013;2013-06-07;2013-03-28;01/03/13;2013,0;71,0
8,8;2013;2013-11-22;2013-03-27;01/03/13;2013,0;240,0
18,0;2013;2013-08-12;2013-04-05;01/04/13;2013,0;129,0
25,25;2013;2015-11-12;2013-03-28;01/03/13;2015,0;959,0
119,8;2013;2014-02-03;2013-03-28;01/03/13;2014,0;312,0
168,0;2013;2014-01-09;2013-04-01;01/04/13;2014,0;283,0
55,75;2013;2016-12-27;2013-04-01;01/04/13;2016,0;1366,0
109,5;2013;2014-06-09;2013-04-01;01/04/13;2014,0;434,0
76,05;2013;2014-01-03;2013-04-02;01/04/13;2014,0;276,0
6,0;2013;2013-11-29;2013-04-03;01/04/13;2013,0;240,0
8,0;2013;2015-08-05;2013-04-01;01/04/13;2015,0;856,0
4,5;2013;2014-07-17;2013-04-01;01/04/13;2014,0;472,0
4,5;2013;2015-07-08;2013-04-01;01/04/13;2015,0;828,0
4,5;2013;2015-02-24;2013-04-01;01/04/13;2015,0;694,0
42,0;2013;2013-08-08;2013-04-02;01/04/13;2013,0;128,0
4,5;2013;2013-09-30;2013-04-02;01/04/13;2013,0;181,0
23,0;2013;2014-06-17;2013-04-05;01/04/13;2014,0;438,0
32,0;2013;2013-12-11;2013-04-02;01/04/13;2013,0;253,0
3,0;2013;2015-05-27;2013-04-05;01/04/13;2015,0;782,0
110,0;2013;2016-12-12;2013-04-03;01/04/13;2016,0;1349,0
12,0;2013;2015-04-16;2013-04-05;01/04/13;2015,0;741,0
21,11;2013;2018-09-25;2013-04-05;01/04/13;2018,0;1999,0
1028,24;2013;2017-02-03;2013-04-05;01/04/13;2017,0;1400,0
6,0;2013;2014-01-09;2013-04-08;01/04/13;2014,0;276,0
104,75;2013;2014-04-25;2013-04-08;01/04/13;2014,0;382,0
104,75;2013;2014-06-12;2013-05-09;01/05/13;2014,0;399,0
47,0;2013;2013-09-12;2013-04-16;01/04/13;2013,0;149,0
28,0;2013;2014-11-25;2013-04-16;01/04/13;2014,0;588,0
30,63;2013;2013-08-19;2013-04-15;01/04/13;2013,0;126,0
6,0;2013;2013-11-07;2013-04-19;01/04/13;2013,0;202,0
30,0;2013;2015-10-07;2013-04-18;01/04/13;2015,0;902,0
483,0;2013;2016-08-24;2013-04-17;01/04/13;2016,0;1225,0
33,0;2013;2013-06-25;2013-04-09;01/04/13;2013,0;77,0
369,4;2013;2013-12-02;2013-04-09;01/04/13;2013,0;237,0
228,75;2013;2013-12-04;2013-04-09;01/04/13;2013,0;239,0
320,69;2013;2014-01-09;2013-04-09;01/04/13;2014,0;275,0
75,35;2013;2013-10-18;2013-04-10;01/04/13;2013,0;191,0
33,0;2013;2013-08-07;2013-04-10;01/04/13;2013,0;119,0
55,0;2013;2013-12-02;2013-04-10;01/04/13;2013,0;236,0
121,56;2017;2018-10-15;2017-04-05;01/04/17;2018,0;558,0
67,1;2013;2014-02-10;2013-04-16;01/04/13;2014,0;300,0
15,0;2013;2013-05-29;2013-04-15;01/04/13;2013,0;44,0
769,51;2013;2019-10-21;2013-04-15;01/04/13;2019,0;2380,0
6,0;2013;2013-08-13;2013-04-22;01/04/13;2013,0;113,0
27,0;2013;2013-05-03;2013-04-11;01/04/13;2013,0;22,0
65,01;2013;2013-11-04;2013-04-18;01/04/13;2013,0;200,0
6,0;2013;2014-06-18;2013-04-15;01/04/13;2014,0;429,0
15,0;2013;2013-12-11;2013-04-15;01/04/13;2013,0;240,0
10,8;2013;2013-07-18;2013-07-09;01/07/13;2013,0;9,0
50,2;2013;2013-10-02;2013-04-17;01/04/13;2013,0;168,0
14,0;2013;2013-05-14;2013-04-16;01/04/13;2013,0;28,0
600,7;2013;2013-11-08;2013-04-18;01/04/13;2013,0;204,0
6,0;2013;2013-06-10;2013-04-23;01/04/13;2013,0;48,0
15,0;2013;2014-01-21;2013-04-19;01/04/13;2014,0;277,0
193,2;2013;2013-11-01;2013-04-18;01/04/13;2013,0;197,0
23,0;2013;2014-07-29;2013-04-16;01/04/13;2014,0;469,0
35,0;2013;2013-09-11;2013-04-17;01/04/13;2013,0;147,0
24,0;2013;2013-06-06;2013-04-17;01/04/13;2013,0;50,0
24,0;2013;2014-06-13;2013-04-25;01/04/13;2014,0;414,0
42,0;2013;2013-08-19;2013-04-18;01/04/13;2013,0;123,0
81,75;2013;2013-12-09;2013-04-18;01/04/13;2013,0;235,0
10,0;2013;2013-05-15;2013-04-22;01/04/13;2013,0;23,0
11,0;2013;2013-11-08;2013-04-18;01/04/13;2013,0;204,0
21,0;2013;2013-05-29;2013-04-18;01/04/13;2013,0;41,0
79,0;2013;2014-11-06;2013-04-18;01/04/13;2014,0;567,0
306,34;2013;2019-12-10;2013-04-19;01/04/13;2019,0;2426,0
14,0;2013;2014-12-08;2013-04-23;01/04/13;2014,0;594,0
145,5;2019;2021-04-01;2019-03-27;01/03/19;2021,0;736,0
21,0;2013;2014-10-20;2013-04-23;01/04/13;2014,0;545,0
97,27;2013;2013-06-07;2013-04-18;01/04/13;2013,0;50,0
275,0;2013;2013-06-03;2013-04-18;01/04/13;2013,0;46,0
354,0;2013;2013-12-26;2013-04-19;01/04/13;2013,0;251,0
184,0;2013;2014-03-28;2013-04-22;01/04/13;2014,0;340,0
20,0;2013;2013-07-23;2013-04-23;01/04/13;2013,0;91,0
76,8;2013;2013-12-02;2013-04-19;01/04/13;2013,0;227,0
2,4;2013;2013-08-14;2013-04-24;01/04/13;2013,0;112,0
3,0;2013;2015-05-22;2013-04-29;01/04/13;2015,0;753,0
42,0;2013;2013-10-18;2013-04-23;01/04/13;2013,0;178,0
68,0;2013;2015-04-01;2013-04-23;01/04/13;2015,0;708,0
206,7;2013;2014-04-15;2013-04-23;01/04/13;2014,0;357,0
19,0;2013;2014-10-02;2013-04-23;01/04/13;2014,0;527,0
35,0;2013;2014-08-11;2013-04-23;01/04/13;2014,0;475,0
62,0;2013;2014-08-11;2013-04-23;01/04/13;2014,0;475,0
9,6;2013;2014-07-28;2013-04-23;01/04/13;2014,0;461,0
6,0;2013;2013-07-08;2013-05-06;01/05/13;2013,0;63,0
24,0;2013;2014-06-11;2013-04-25;01/04/13;2014,0;412,0
14,0;2013;2015-04-07;2013-04-29;01/04/13;2015,0;708,0
131,63;2013;2013-08-12;2013-05-02;01/05/13;2013,0;102,0
120,0;2013;2014-04-14;2013-04-25;01/04/13;2014,0;354,0
24,0;2013;2014-06-11;2013-04-25;01/04/13;2014,0;412,0
27,0;2013;2013-08-22;2013-04-25;01/04/13;2013,0;119,0
20,0;2013;2014-03-10;2013-05-02;01/05/13;2014,0;312,0
91,8;2013;2013-07-02;2013-05-06;01/05/13;2013,0;57,0
24,0;2013;2013-07-18;2013-05-06;01/05/13;2013,0;73,0
173,0;2013;2013-09-16;2013-05-06;01/05/13;2013,0;133,0
31,0;2013;2013-11-06;2013-05-07;01/05/13;2013,0;183,0
22,5;2013;2014-01-20;2013-05-07;01/05/13;2014,0;258,0
11,0;2013;2013-07-15;2013-05-11;01/05/13;2013,0;65,0
33,0;2013;2014-10-30;2013-05-09;01/05/13;2014,0;539,0
52,0;2013;2013-06-19;2013-05-08;01/05/13;2013,0;42,0
11,5;2013;2015-01-02;2013-05-09;01/05/13;2015,0;603,0
12,0;2013;2013-07-30;2013-05-10;01/05/13;2013,0;81,0
15,0;2013;2013-06-24;2013-05-13;01/05/13;2013,0;42,0
19,0;2013;2013-09-19;2013-05-13;01/05/13;2013,0;129,0
108,0;2013;2013-08-14;2013-05-14;01/05/13;2013,0;92,0
119,0;2013;2013-09-17;2013-05-21;01/05/13;2013,0;119,0
124,75;2013;2014-03-12;2013-05-13;01/05/13;2014,0;303,0
27,1;2013;2013-10-02;2013-05-13;01/05/13;2013,0;142,0
155,55;2013;2014-10-13;2013-05-13;01/05/13;2014,0;518,0
12,0;2013;2015-01-27;2013-05-13;01/05/13;2015,0;624,0
106,24;2013;2015-03-31;2013-05-14;01/05/13;2015,0;686,0
12,0;2013;2013-05-22;2013-05-14;01/05/13;2013,0;8,0
72,54;2013;2014-06-03;2013-05-21;01/05/13;2014,0;378,0
4,0;2013;2013-07-04;2013-05-16;01/05/13;2013,0;49,0
4,0;2013;2013-05-23;2013-05-16;01/05/13;2013,0;7,0
36,0;2013;2013-10-04;2013-05-14;01/05/13;2013,0;143,0
10,0;2013;2013-10-14;2013-05-14;01/05/13;2013,0;153,0
11,0;2013;2014-08-11;2013-05-14;01/05/13;2014,0;454,0
6,0;2013;2013-08-05;2013-05-16;01/05/13;2013,0;81,0
3,75;2013;2014-05-19;2013-05-23;01/05/13;2014,0;361,0
19,0;2013;2013-08-12;2013-05-15;01/05/13;2013,0;89,0
311,0;2013;2016-02-16;2013-05-21;01/05/13;2016,0;1001,0
15,0;2013;2013-06-11;2013-05-17;01/05/13;2013,0;25,0
56,0;2013;2013-08-09;2013-05-17;01/05/13;2013,0;84,0
70,7;2013;2014-08-11;2013-05-16;01/05/13;2014,0;452,0
15,0;2013;2013-09-09;2013-05-17;01/05/13;2013,0;115,0
14,0;2013;2013-06-27;2013-05-20;01/05/13;2013,0;38,0
441,82;2013;2018-01-03;2013-05-17;01/05/13;2018,0;1692,0
5,0;2013;2013-09-26;2013-05-17;01/05/13;2013,0;132,0
23,0;2013;2014-03-27;2013-05-20;01/05/13;2014,0;311,0
18,0;2013;2014-03-11;2013-05-22;01/05/13;2014,0;293,0
4,0;2013;2013-08-09;2013-05-22;01/05/13;2013,0;79,0
733,26;2013;2015-09-24;2013-05-21;01/05/13;2015,0;856,0
38,0;2013;2014-06-06;2013-05-21;01/05/13;2014,0;381,0
54,22;2013;2018-06-25;2013-05-21;01/05/13;2018,0;1861,0
229,83;2013;2014-10-15;2013-05-21;01/05/13;2014,0;512,0
298,23;2013;2014-06-06;2013-05-21;01/05/13;2014,0;381,0
696,48;2013;2014-11-07;2013-05-21;01/05/13;2014,0;535,0
39,82;2013;2016-01-13;2013-05-22;01/05/13;2016,0;966,0
67,6;2013;2013-09-12;2013-05-21;01/05/13;2013,0;114,0
20,0;2013;2013-08-05;2013-05-21;01/05/13;2013,0;76,0
13,4;2013;2013-10-03;2013-05-22;01/05/13;2013,0;134,0
34,25;2013;2014-03-14;2013-05-23;01/05/13;2014,0;295,0
59,97;2013;2014-07-25;2013-05-22;01/05/13;2014,0;429,0
63,49;2013;2016-04-06;2013-05-22;01/05/13;2016,0;1050,0
16,0;2013;2014-07-10;2013-05-22;01/05/13;2014,0;414,0
42,6;2013;2014-01-22;2013-05-23;01/05/13;2014,0;244,0
177,16;2013;2019-05-30;2013-05-28;01/05/13;2019,0;2193,0
80,0;2013;2014-04-01;2013-05-31;01/05/13;2014,0;305,0
130,56;2013;2014-04-29;2013-05-24;01/05/13;2014,0;340,0
16,0;2013;2013-08-12;2013-06-03;01/06/13;2013,0;70,0
160,0;2013;2014-03-12;2013-05-23;01/05/13;2014,0;293,0
367,81;2013;2019-04-25;2013-06-10;01/06/13;2019,0;2145,0
51,3;2013;2014-04-07;2013-05-24;01/05/13;2014,0;318,0
28,0;2013;2014-03-11;2013-05-24;01/05/13;2014,0;291,0
78,55;2014;2016-10-18;2014-09-22;01/09/14;2016,0;757,0
133,8;2013;2014-01-31;2013-05-28;01/05/13;2014,0;248,0
354,66;2013;2015-06-22;2013-05-24;01/05/13;2015,0;759,0
167,75;2013;2015-01-27;2013-05-24;01/05/13;2015,0;613,0
128,0;2013;2014-08-15;2013-05-28;01/05/13;2014,0;444,0
32,0;2013;2015-03-16;2013-05-29;01/05/13;2015,0;656,0
126,0;2013;2014-02-18;2013-06-12;01/06/13;2014,0;251,0
55,6;2013;2013-11-29;2013-05-27;01/05/13;2013,0;186,0
70,4;2013;2014-05-19;2013-05-28;01/05/13;2014,0;356,0
5,25;2013;2014-07-14;2013-05-28;01/05/13;2014,0;412,0
18,6;2013;2013-11-04;2013-05-28;01/05/13;2013,0;160,0
6,0;2013;2013-07-12;2013-06-04;01/06/13;2013,0;38,0
75,75;2013;2016-03-29;2013-06-03;01/06/13;2016,0;1030,0
62,75;2013;2014-06-10;2013-05-29;01/05/13;2014,0;377,0
206,24;2013;2015-09-16;2013-06-05;01/06/13;2015,0;833,0
13,0;2013;2013-07-05;2013-06-03;01/06/13;2013,0;32,0
991,75;2013;2014-11-21;2013-05-31;01/05/13;2014,0;539,0
260,73;2013;2014-11-20;2013-06-03;01/06/13;2014,0;535,0
29,1;2013;2013-10-30;2013-05-31;01/05/13;2013,0;152,0
31,2;2013;2014-02-25;2013-06-13;01/06/13;2014,0;257,0
352,3;2013;2013-08-23;2013-06-05;01/06/13;2013,0;79,0
16,0;2013;2013-08-16;2013-06-04;01/06/13;2013,0;73,0
12,0;2013;2013-07-18;2013-06-06;01/06/13;2013,0;42,0
3,0;2013;2013-07-19;2013-06-07;01/06/13;2013,0;42,0
12,17;2013;2013-08-29;2013-06-06;01/06/13;2013,0;84,0
9,0;2013;2013-11-06;2013-07-31;01/07/13;2013,0;98,0
10,0;2013;2014-09-12;2013-06-21;01/06/13;2014,0;448,0
24,0;2013;2013-11-04;2013-06-05;01/06/13;2013,0;152,0
4,0;2013;2014-01-03;2013-06-05;01/06/13;2014,0;212,0
54,0;2013;2013-08-09;2013-06-07;01/06/13;2013,0;63,0
45,0;2013;2013-08-20;2013-06-06;01/06/13;2013,0;75,0
140,0;2013;2013-07-04;2013-06-10;01/06/13;2013,0;24,0
13,8;2013;2015-04-02;2013-06-06;01/06/13;2015,0;665,0
34,0;2013;2013-12-09;2013-06-06;01/06/13;2013,0;186,0
313,35;2013;2018-10-26;2013-06-10;01/06/13;2018,0;1964,0
60,6;2013;2015-12-16;2013-06-07;01/06/13;2015,0;922,0
3,0;2013;2013-09-26;2013-06-07;01/06/13;2013,0;111,0
105,0;2013;2014-10-23;2013-06-10;01/06/13;2014,0;500,0
35,0;2013;2013-09-25;2013-06-07;01/06/13;2013,0;110,0
89,45;2013;2014-04-24;2013-06-07;01/06/13;2014,0;321,0
33,24;2013;2016-09-15;2013-06-07;01/06/13;2016,0;1196,0
11,0;2013;2014-10-03;2013-06-11;01/06/13;2014,0;479,0
50,0;2013;2013-12-04;2013-06-10;01/06/13;2013,0;177,0
36,0;2013;2013-12-04;2013-06-10;01/06/13;2013,0;177,0
10,0;2013;2013-09-16;2013-06-12;01/06/13;2013,0;96,0
1122,0;2013;2014-02-27;2013-06-12;01/06/13;2014,0;260,0
27,25;2013;2013-10-09;2013-06-12;01/06/13;2013,0;119,0
44,0;2013;2013-10-18;2013-06-12;01/06/13;2013,0;128,0
57,15;2013;2014-09-10;2013-06-13;01/06/13;2014,0;454,0
68,6;2013;2015-02-12;2013-06-13;01/06/13;2015,0;609,0
6,0;2013;2013-07-02;2013-06-13;01/06/13;2013,0;19,0
44,0;2013;2015-07-27;2013-06-14;01/06/13;2015,0;773,0
30,0;2013;2014-04-29;2013-06-19;01/06/13;2014,0;314,0
75,75;2013;2014-10-10;2013-06-14;01/06/13;2014,0;483,0
18,0;2013;2013-11-22;2013-06-18;01/06/13;2013,0;157,0
42,75;2013;2014-03-09;2013-06-17;01/06/13;2014,0;265,0
29,25;2013;2013-08-19;2013-06-14;01/06/13;2013,0;66,0
15,0;2013;2013-10-23;2013-06-14;01/06/13;2013,0;131,0
49,66;2013;2018-04-25;2013-06-17;01/06/13;2018,0;1773,0
26,0;2013;2016-12-01;2013-06-14;01/06/13;2016,0;1266,0
30,0;2013;2016-10-31;2013-06-14;01/06/13;2016,0;1235,0
304,21;2013;2015-10-02;2013-06-14;01/06/13;2015,0;840,0
1108,72;2019;2021-02-22;2019-02-13;01/02/19;2021,0;740,0
54,9;2013;2016-09-09;2013-06-14;01/06/13;2016,0;1183,0
10,0;2013;2013-12-30;2013-06-17;01/06/13;2013,0;196,0
332,55;2013;2014-06-06;2013-06-18;01/06/13;2014,0;353,0
46,66;2013;2017-08-01;2013-06-17;01/06/13;2017,0;1506,0
35,5;2013;2013-10-14;2013-06-17;01/06/13;2013,0;119,0
68,0;2013;2013-12-11;2013-06-17;01/06/13;2013,0;177,0
14,2;2013;2014-03-20;2013-06-17;01/06/13;2014,0;276,0
14,25;2013;2016-04-07;2013-06-18;01/06/13;2016,0;1024,0
219,0;2013;2014-06-30;2013-06-18;01/06/13;2014,0;377,0
334,64;2013;2014-09-26;2013-08-30;01/08/13;2014,0;392,0
5,0;2013;2014-12-05;2013-06-20;01/06/13;2014,0;533,0
118,09;2013;2019-02-22;2013-06-20;01/06/13;2019,0;2073,0
43,5;2013;2014-04-15;2013-06-18;01/06/13;2014,0;301,0
554,2;2013;2013-10-23;2013-06-18;01/06/13;2013,0;127,0
11,25;2013;2013-10-04;2013-06-20;01/06/13;2013,0;106,0
507,58;2013;2014-04-04;2013-06-21;01/06/13;2014,0;287,0
54,0;2013;2013-08-09;2013-06-21;01/06/13;2013,0;49,0
139,69;2013;2014-04-14;2013-06-21;01/06/13;2014,0;297,0
18,0;2013;2013-11-22;2013-06-21;01/06/13;2013,0;154,0
9,0;2013;2013-12-03;2013-06-25;01/06/13;2013,0;161,0
41,59;2013;2014-11-21;2013-06-24;01/06/13;2014,0;515,0
24,75;2013;2014-06-10;2013-06-24;01/06/13;2014,0;351,0
22,0;2013;2013-07-19;2013-06-24;01/06/13;2013,0;25,0
166,25;2013;2018-05-10;2013-06-24;01/06/13;2018,0;1781,0
85,97;2013;2014-10-13;2013-06-24;01/06/13;2014,0;476,0
31,88;2013;2013-11-07;2013-06-25;01/06/13;2013,0;135,0
158,7;2013;2014-10-02;2013-06-25;01/06/13;2014,0;464,0
14,0;2013;2015-03-03;2013-06-25;01/06/13;2015,0;616,0
7,0;2013;2014-08-14;2013-06-26;01/06/13;2014,0;414,0
10,0;2013;2013-07-31;2013-06-27;01/06/13;2013,0;34,0
128,0;2013;2016-02-04;2013-06-27;01/06/13;2016,0;952,0
369,0;2013;2014-09-30;2013-06-27;01/06/13;2014,0;460,0
28,0;2013;2013-12-11;2013-06-27;01/06/13;2013,0;167,0
19,79;2013;2015-10-26;2013-06-27;01/06/13;2015,0;851,0
27,0;2013;2013-11-25;2013-07-01;01/07/13;2013,0;147,0
420,28;2013;2019-01-22;2013-07-01;01/07/13;2019,0;2031,0
703,86;2013;2017-11-13;2013-06-28;01/06/13;2017,0;1599,0
42,75;2013;2014-03-24;2013-11-13;01/11/13;2014,0;131,0
14,0;2013;2013-10-07;2013-06-28;01/06/13;2013,0;101,0
121,5;2013;2014-12-15;2013-07-01;01/07/13;2014,0;532,0
336,77;2013;2017-02-13;2013-07-01;01/07/13;2017,0;1323,0
124,43;2013;2018-07-13;2013-07-01;01/07/13;2018,0;1838,0
61,09;2013;2018-05-10;2013-07-01;01/07/13;2018,0;1774,0
6,0;2013;2013-09-02;2013-07-01;01/07/13;2013,0;63,0
390,52;2013;2014-10-17;2013-07-01;01/07/13;2014,0;473,0
20,52;2013;2013-12-04;2013-07-01;01/07/13;2013,0;156,0
6,6;2013;2018-01-31;2013-07-01;01/07/13;2018,0;1675,0
179,5;2013;2014-06-25;2013-07-01;01/07/13;2014,0;359,0
27,0;2013;2013-11-25;2013-07-02;01/07/13;2013,0;146,0
39,57;2013;2014-09-16;2013-07-02;01/07/13;2014,0;441,0
89,0;2013;2014-03-26;2013-07-02;01/07/13;2014,0;267,0
4,5;2013;2018-05-16;2013-07-03;01/07/13;2018,0;1778,0
4,5;2013;2016-03-22;2013-07-04;01/07/13;2016,0;992,0
4,5;2013;2015-06-23;2013-07-03;01/07/13;2015,0;720,0
31,3;2013;2016-09-13;2013-07-03;01/07/13;2016,0;1168,0
453,74;2013;2016-02-15;2013-07-03;01/07/13;2016,0;957,0
22,0;2013;2015-05-13;2013-07-04;01/07/13;2015,0;678,0
94,35;2013;2013-11-06;2013-07-05;01/07/13;2013,0;124,0
43,1;2013;2014-06-09;2013-07-08;01/07/13;2014,0;336,0
19,5;2013;2014-08-26;2013-07-05;01/07/13;2014,0;417,0
22,0;2013;2015-01-27;2013-07-05;01/07/13;2015,0;571,0
36,0;2013;2014-01-10;2013-07-05;01/07/13;2014,0;189,0
746,8;2013;2014-08-07;2013-07-05;01/07/13;2014,0;398,0
356,45;2013;2017-01-04;2013-07-05;01/07/13;2017,0;1279,0
6,0;2013;2018-09-10;2013-07-08;01/07/13;2018,0;1890,0
9,0;2013;2013-08-07;2013-07-08;01/07/13;2013,0;30,0
59,25;2013;2014-02-17;2013-07-09;01/07/13;2014,0;223,0
126,0;2013;2014-05-02;2013-07-15;01/07/13;2014,0;291,0
70,0;2013;2014-10-28;2013-07-23;01/07/13;2014,0;462,0
6,0;2013;2015-06-16;2013-07-09;01/07/13;2015,0;707,0
4,5;2013;2014-08-25;2013-07-09;01/07/13;2014,0;412,0
3,0;2013;2015-09-16;2013-07-09;01/07/13;2015,0;799,0
4,5;2013;2015-06-02;2013-07-09;01/07/13;2015,0;693,0
5,25;2018;2018-08-28;2018-07-02;01/07/18;2018,0;57,0
89,81;2014;2014-10-10;2014-06-09;01/06/14;2014,0;123,0
4,0;2013;2015-08-04;2013-07-09;01/07/13;2015,0;756,0
129,5;2013;2014-04-11;2013-07-09;01/07/13;2014,0;276,0
32,0;2013;2013-11-18;2013-07-09;01/07/13;2013,0;132,0
10,8;2013;2013-11-14;2013-07-24;01/07/13;2013,0;113,0
15,0;2013;2013-09-11;2013-07-10;01/07/13;2013,0;63,0
711,49;2013;2016-12-27;2013-07-10;01/07/13;2016,0;1266,0
146,4;2013;2013-12-04;2013-07-10;01/07/13;2013,0;147,0
6,0;2013;2013-12-05;2013-07-15;01/07/13;2013,0;143,0
5,0;2013;2014-01-09;2013-07-11;01/07/13;2014,0;182,0
28,0;2013;2013-08-08;2013-07-12;01/07/13;2013,0;27,0
60,3;2013;2014-08-13;2013-07-16;01/07/13;2014,0;393,0
44,0;2013;2014-02-06;2013-07-15;01/07/13;2014,0;206,0
9,0;2013;2014-11-05;2013-07-15;01/07/13;2014,0;478,0
39,0;2013;2014-02-04;2013-07-15;01/07/13;2014,0;204,0
1237,52;2013;2017-07-26;2013-07-22;01/07/13;2017,0;1465,0
24,0;2013;2015-02-26;2013-07-23;01/07/13;2015,0;583,0
26,27;2013;2015-06-03;2013-07-15;01/07/13;2015,0;688,0
160,25;2013;2014-08-11;2013-07-15;01/07/13;2014,0;392,0
12,0;2014;2016-09-16;2014-04-07;01/04/14;2016,0;893,0
0,6;2013;2014-01-10;2013-07-24;01/07/13;2014,0;170,0
62,25;2013;2014-01-14;2013-07-19;01/07/13;2014,0;179,0
10,5;2013;2014-01-03;2013-07-17;01/07/13;2014,0;170,0
78,75;2013;2018-05-03;2013-07-17;01/07/13;2018,0;1751,0
54,0;2013;2013-09-05;2013-07-24;01/07/13;2013,0;43,0
64,85;2013;2019-08-23;2013-07-19;01/07/13;2019,0;2226,0
10,0;2013;2013-10-02;2013-07-26;01/07/13;2013,0;68,0
138,0;2013;2014-01-24;2013-07-18;01/07/13;2014,0;190,0
164,0;2013;2014-01-24;2013-07-18;01/07/13;2014,0;190,0
5,0;2013;2014-02-06;2013-07-22;01/07/13;2014,0;199,0
29,75;2013;2018-04-24;2013-07-22;01/07/13;2018,0;1737,0
81,0;2013;2013-09-18;2013-07-22;01/07/13;2013,0;58,0
0,6;2013;2013-11-25;2013-07-22;01/07/13;2013,0;126,0
3,0;2013;2013-08-13;2013-07-25;01/07/13;2013,0;19,0
184,3;2013;2014-04-02;2013-07-22;01/07/13;2014,0;254,0
